tweet,replyCount,retweetCount,likeCount,quoteCount,hashtags,sourceLabel,emotion
#لیلاز سراسر چندش و رو اعصاب است.😤,0,0,3,0,['لیلاز'],Twitter for Android,disgust
"چقدر خنده های #ظريف چندش آورده
بیچاره مردم ایرانم",0,0,0,0,['ظريف'],Twitter for iPhone,disgust
" صادقانه میگم.
بی‌ریخت و چندش، پر از عصبانیت.

#EXO #엑소

 

",1,1,1,0,"['EXO', '엑소']",Twitter for Android,disgust
"اهمیت دغدغه انقلاب و رشد فکری مردم به قدری هست که خود به خود فضاهای چندش آور هیجانی انتخابات رو به حاشیه ببره و ذهن ها رو به روی مسائل جدی هدایت و متمرکز کنه.
چیزی که در صحبت های امشب #سعید_جلیلی کاملا احساس شد
#جلیلی_بیا 
#جلیلی
#دکتر_جلیلی
#دکتر_سعید_جلیلی",0,0,0,0,"['سعید_جلیلی', 'جلیلی_بیا', 'جلیلی', 'دکتر_جلیلی', 'دکتر_سعید_جلیلی']",Twitter Web App,disgust
" تمام این مسخره بازی برای اون قسمت‌هاش بود که شبیه یک شعبده‌باز دست و پا چلفتی، تلاش کرد وضعیت امروز رو به قهر مردم از صندوق‌ها ربط بده و اون مجری چندش هم بگه «آقای دکتر مردم شما رو می‌خوان!»
افتضاح بود
یک نمایش چیپ و زهوار در رفته!
#ظریف_کثیف",0,2,68,1,['ظریف_کثیف'],Twitter for Android,disgust
یه روز رسول خطیبی چندش توی کنفرانس قبل از بازی سوراختور گ*ه #پرسپوليس رو نخورد ، افتاد مُرد. https://t.co/9o4p0ng8hY https://t.co/53KxrnHySS,0,0,10,0,['پرسپوليس'],Twitter for Android,disgust
"تبلیغات چندش آور  انتخاباتی پرستوهای سپاه برای یک سردار دزد   
کسی که درسپاه اختلاس ودزدی کرده بود واخراج شده بود

#رای_من_سرنگونی
#آری_به_جمهوری_دمکراتیک https://t.co/SQEnqUvCox",1,1,1,0,"['رای_من_سرنگونی', 'آری_به_جمهوری_دمکراتیک']",Twitter Web App,disgust
از چندش ترین پدیده های این ایام توییت کردن و استوری کردن #واکسن_زدم است با اون کارت ک...ش یه جور مانور قهرمانانه برای بقا در جنگل کنونی محسوب میشه! خیلی حال به هم زنه 🤮🤮🤮,0,0,7,0,['واکسن_زدم'],Twitter for iPhone,disgust
"قیمتای پیشنهادی #پونیشا برای 
پروژه ها چقدر تحقیر امیز و چندش اوره !حال ادم بهم میخوره!",0,0,3,0,['پونیشا'],Twitter for Android,disgust
" بله ورود بیش از حد اقایون در حوزه بانوان اساسا چندش آوره
دور از شأن آقایونه
و اصولا به این آقایون جسارتا خاله زنک میگن
#تذکرخواهرانه",0,0,0,0,['تذکرخواهرانه'],Twitter Web App,disgust
چپولیسم و فمنیسم چرا اینها رو اینجوری می کنه 🤢🤢 همشون چندش و حال بهم زن  #BidenIsDestroyingAmerica https://t.co/uUvXu9tbuT,4,0,18,0,['BidenIsDestroyingAmerica'],Twitter for iPhone,disgust
"چرا این مفت خورها اینقدر قیافه هاشون چندش اوره 
#نه_به_جمهوری_اسلامی
#نه_به_جمهوری_اسلامی https://t.co/9qSHaD2HaC",0,2,4,0,"['نه_به_جمهوری_اسلامی', 'نه_به_جمهوری_اسلامی']",Twitter Web App,disgust
"تکمیل یک #پازل_کصخنده  :
 ایفای نقش اپوزسیون داخلی چندش آور تر از ورژن بیرونی
وقتی از شریعتمداری ها... آنچنان که باید تنوری داغ نشد، احمق و احمق نژاد دلقک گود شدند https://t.co/yEOp3c5UYv",3,8,61,0,['پازل_کصخنده'],Twitter for Android,disgust
"  مسخره بازی تو باور کنیم و یا حس انسان دوستیتو بچه جان!؟ 
وقتی زلزله زدگان سر پل ذهاب هنوز تو کانکس زندگی میکنن تو گول حرفهای این پیرمرد خرفت معلول العقل(#خامنه‌ای) رو نخور! 
همتون شبیه هم هستید، چندش آور  کریه الچهره!",0,0,1,0,['خامنه\u200cای'],Twitter for Android,disgust
"چریا کره ای حرف میزنن انقد کیوت میشن آدم میخواد بگیره بچلونتشون
ولی وقتی خود کی فنا میحرفن میخوام برینم روشون فقط چندش اه
 
#TheDevilWearsKAI 
#악마정남2_카이대리_마관부
#EXO #KAI ",1,3,2,0,"['TheDevilWearsKAI', '악마정남2_카이대리_마관부', 'EXO', 'KAI']",Twitter for Android,disgust
"     عی عی عی
چندش
Lay
#엑소 #레이
  #EXO 
 ",1,1,1,0,"['엑소', '레이', 'EXO']",Twitter for Android,disgust
"وقتی خامنه ای در سخنرانی هاش از جمله کشور ما در گذشته.... آنقدر مصنوعی و چندش آوره و مضحکه مثل این که یه عراقی مانند مصطفی الکاظمی ایران رو کشور خودش خطاب کند. همانقدر مسخره و مصنوعی
#خامنه‌ای_گوه_گوه_خورد
#نه_به_جمهوری_اسلامی",0,9,15,0,"['خامنه\u200cای_گوه_گوه_خورد', 'نه_به_جمهوری_اسلامی']",Twitter for Android,disgust
"دیروزفیلم شوق پرواز با بازیگری اقای شهاب حسینی را نگاه میکردم به ده ها ضعف فیلم نمیپردازم..وآن ببم جان های مصنوعی و چندش آور..فقط در تعجب از بیسوادی در بازی و عدم توانایی ایشان در این حرفه ام.فیلم های دیگر ایشان راهم مرور کردم .بازی ایشان وحشتناک است
#Palestine #Iran     #Yemen https://t.co/jMoO1RzLhM",0,1,2,0,"['Palestine', 'Iran', 'Yemen']",Twitter Web App,disgust
"     همیناست البته دستمال هم بود بر داشتم چندش آور نباشه😂

#EXO 
🌈🌻  🌻🌈
🌟🌻  🌻🌟
☀️🌻  🌻☀️ https://t.co/ZEUsKt0biS",1,1,1,0,['EXO'],Twitter for Android,disgust
"وای واقعا چقدر گرتا تونبرگه 
همونقدر چندش 
همونقدر حال بهم زن 
همونقدر با اصلا با چوب زدنی 
#استاد_موسوی #فائزه_هاشمی https://t.co/iedp4KDD5l",0,0,1,0,"['استاد_موسوی', 'فائزه_هاشمی']",Twitter for Android,disgust
 اکانت های #فائزه_هاشمی ریختن اینجا چه خرجی داره میکنه این فرزند #غریق_استخر خیلی باید ساده باشیم که فرض کنیم خیلی از این حضرات اکانت های اجاره ایه نباشن. چقدر خاندان هاشمی چندش اور هستن و بدتر کسانی که برای مقدار کمی پول اینجور فحاشی میکنن,1,0,0,0,"['فائزه_هاشمی', 'غریق_استخر']",Twitter for iPhone,disgust
اگه حیواناتی مثل کفتار قدرت تکلم داشتن، قطعا از آخوند جماعت اعلام بیزاری میکردن..چندش تر و حال بهم زن تر از آخوندایی مثل  و خامنه ای رو کره زمین وجود نداره.#خامنه‌ای_گوه_خورد,0,0,0,0,['خامنه\u200cای_گوه_خورد'],Twitter for iPhone,disgust
"🌹

دلی دارم که 
هر چندش بیازاری ، نیازارد
نه دل سنگ است پنداری که آزردن نمی‌داند

#وحشی_بافقی",0,0,2,0,['وحشی_بافقی'],Twitter Web App,disgust
یاد #گرتا_تونبرگ میندازه آدمو. به همون چندشی. نه خیلی چندش تر https://t.co/udMCrguImp,0,0,22,0,['گرتا_تونبرگ'],Twitter for Android,disgust
 چندش بود چندش تر شده البته این سگ شرف داره به #نتانیاهو,1,0,2,0,['نتانیاهو'],Twitter for Android,disgust
"#جمهوری_اسلامی کی آنقدر چندش آور و رذل شد
#PS752",0,0,0,0,"['جمهوری_اسلامی', 'PS752']",Twitter for Android,disgust
"همین نمکی چندش آور و خایمال رو خوب ببینید.
یه مدت دیگه یهو سر از کانادا در میاره با کلی اختلاس.
از ما گفتن بود
#نه_به_جمهوری_اسلامی https://t.co/xDGiHuQFmF",0,2,11,0,['نه_به_جمهوری_اسلامی'],Twitter for Android,disgust
"  مریم چندش قیافه ش حالم رو بهم می زنه 
حداقل به جای نشون دادن قیافه ایکبیری این پتیاره عکس خر و یا الاغ ماده بذارین تا قابل تحمل باشه
#مریم_رجوی_گوه_خورد
#نه_به_جمهوری_اسلامی https://t.co/p2ZBWUykNh",0,0,1,0,"['مریم_رجوی_گوه_خورد', 'نه_به_جمهوری_اسلامی']",Twitter for iPhone,disgust
" چندش آور ترین حرف اینه که هرکی ریش و تسبیح و چفیه داره میشه انقلابی
#قالیباف",1,0,0,0,['قالیباف'],Twitter Web App,disgust
" چندش آورتر آن خواهد بود
که بر سر یک میز 
با این رژیم 
به مذاکره برجام
پرداخته شود
وجدانهای  به اصطلاح حامی حقوق بشر 
دمکراسی غرب
پس چرا خوابید ویا
شاید بیدارید خود را به خواب زده اید
#هواپیمای_اوکراینی",0,0,2,0,['هواپیمای_اوکراینی'],Twitter for Android,disgust
"درمورد هرچیزیکه روشون حساسید و واکنشهای منفی حالتونو بد میکنه سکوت کنید
من روی بچه هام خیلی حساسم هیچوقت نه عکسشونو جایی میزارم نه ازبقیه نظرخواهی میکنم درموردشون
صبح انقدر سر #دیمونا خوشحال بودم که یه توییت با عکسای بچه هام زدم
یه خانمی کامنت گذاشته بود چقدر چندش روزمو خراب کرده",2,0,9,0,['دیمونا'],Twitter for Android,disgust
"چندش آور تر از مرداي هيز، دختراي بي چاكُ دهن و بددهن َن🤢

#pleasedontbemother
#تو_خودت_يه_پا_مَرررردي",1,0,1,0,"['pleasedontbemother', 'تو_خودت_يه_پا_مَرررردي']",Twitter for iPhone,disgust
"چندش آورتر و حال به‌هم زن‌تر از زیباکلام و تاج زاده این جانور دوپاست، بخصوص با اون هشتک: #ما_اصولگراها 

شیطان پیش این موجود از بهترین بندگان خداست
 https://t.co/GYzoC02kip",0,0,6,0,['ما_اصولگراها'],Twitter for Android,disgust
"فری خانوم
شما حتی از #فرانک_عمیدی هم چندش تری
عوعو بازیات هیچ هدفی جز درست کردن حاشیه و ابراز وجود نداره
",0,0,2,0,['فرانک_عمیدی'],Twitter for iPad,disgust
"خنده های #پیمان_یوسفی تو بازی دیشب #استقلال، عین خنده های #روحانی بود وقتی میگفت همه چی رو گرون کردیم کسی نفهمید
همونقدر چندش",0,1,1,0,"['پیمان_یوسفی', 'استقلال', 'روحانی']",Twitter for Android,disgust
"احیای #برجام ، منو یاد این فیلم هایی میندازه که یکی برای حکمرانی به جهان میره تو یک معبد باستانی و با کلی ورد و جادو ارتش #زامبی ها رو از زیر زمین احیا میکنه.
یکم چندش و ترسناکه
برجام احیا شده مثل مرده متحرکی میمونه که روح نداره و گوشت زنده ها رو میخوره (زامبی)",0,1,3,1,"['برجام', 'زامبی']",Twitter Web App,disgust
این جماعت مسلمان فقط چندش آورند. زنیکه اشغال از مردهای جاکش متجاوز و محمد صفت (بچه باز) دفاع میکنه. زن طفلک حال نداره بهش میگه اگر نری لنگات را برای مرده باز کنی فلانی و بساری. #نه_به_جمهوري_اسلامي   #نه_به_تجاوز https://t.co/kDa78hdw9T,0,0,0,0,"['نه_به_جمهوري_اسلامي', 'نه_به_تجاوز']",Twitter for iPhone,disgust
"اگه برجام مثل کرونا پیک داشت، الان مرحله چندش بودیم..؟!!
#آمریکا_دبه_کرد 
#روحانی_مانع_رفع_تحریم",0,6,12,0,"['آمریکا_دبه_کرد', 'روحانی_مانع_رفع_تحریم']",Twitter for Android,disgust
"کجاست اون قواد چندش و وزیر لجن خایه مالش که #کرونا را شکست داده و دیگران صف کشیده بودن از اونها یاد بگیرن؟
 https://t.co/iQBrLhGZ73",0,0,0,0,['کرونا'],Twitter for Android,disgust
"الان ویس خواهر #محسن_نامجو رو شنیدم و به جرات میگم از حرفهای برادرش انقدر چندش و مشمیٔز نشدم که از #سارا_نامجو , چقدر پستید چقدر چندشناک هستید, در چه بستری بزرگ شدید که اینطور مردم رو حقیر می کنید؟ چه کسی به تو اجازه داده که مردم رو اینجوری دسته بندی کنی زنک؟",0,1,5,0,"['محسن_نامجو', 'سارا_نامجو']",Twitter for Android,disgust
"تو مهاجرت هیچ چیز چندش آور تر پسر/دخترای ایرانی نیست که داشتن پارنتر آلمانی رو به چشم یک پروژه و دستاورد نگاه می کنند. 
#مهاجرت #آلمان",0,0,1,0,"['مهاجرت', 'آلمان']",Twitter for Android,disgust
"از کس خنده های چندش آور خودش و ظریف جاکش مشمئزکننده تر در تاریخ بشر نداریم 
#نه_به_جمهوري_اسلامي https://t.co/R5Zu36vJjv",0,0,0,0,['نه_به_جمهوري_اسلامي'],Twitter Web App,disgust
"شبیه کدوم آدم مشهور هستی?!
چندش 
من خودم آدم مشهورم 
چ خودشونو تحویل میگیرن چی هستی آخه کلا?! 
آدم مشهور 😖😖
#هووق 
شکلک سبز تهوع",0,0,1,0,['هووق'],Twitter Web App,disgust
"دقت کردین ما وبراندازان تو یه چیز وجه اشتراک داریم اونم تنفر از روحانیه..😂😂چقدرررر این بشر چندش آوره 
#روحانی
#جدی
#هوایی",1,0,6,0,"['روحانی', 'جدی', 'هوایی']",Twitter for Android,disgust
"معذرت میخوام 
اگه این رو نگم واقعا خفه میشم
لطفا خواهشا بعضا مسائل چندش آور ازعشق های بچه گانه والکی رو توی تایم لاین نریزیم
یه جوری بچه گانه اس که واقعاحال آدم بد میشه.این وقتی که برای خوندن توییت مزخرفی با این مضمون بکارمیره حق الناس هست.آنفالو نمیکنیم چون احترام قائلیم
#هوایی",14,3,56,0,['هوایی'],Twitter for Android,disgust
"#دلنوشته #ایرانیان بصورت #قصار

#نقاب زشتُ زیبا چندش آورن،خود واقعیُ با آغوش باز بپذیر

بجای دیگرانُ قضاوت کنی خودتُ #عادلانه محاکمه کن نقاب نداری؟

جوانی همه لذت می برند در میان و کهن سالی از زندگی #لذت بردی برنده ای

در جوانی با نقاب ها #بی_رحمانه مادرُ دیگری فرزندُ #شکار میکنن https://t.co/dZZVgh4yaO",0,0,0,0,"['دلنوشته', 'ایرانیان', 'قصار', 'نقاب', 'عادلانه', 'لذت', 'بی_رحمانه', 'شکار']",Twitter Web App,disgust
" واژه زیبای #اعتدال بعد از آمدن دولتتان به واژه های چندش آور و زننده تنزل پیدا کرد!

لطفا یه واژه رو برامون، پاک باقی بذارید🙏",0,1,1,0,['اعتدال'],Twitter Web App,disgust
"#دلنوشته #ایرانیان بصورت #قصار

#نقاب زشتُ زیبا چندش آورن،خود واقعیُ با آغوش باز بپذیر

بجای دیگرانُ قضاوت کنی خودتُ #عادلانه محاکمه کن نقاب نداری؟

جوانی همه لذت می برند در میان و کهن سالی از زندگی #لذت بردی برنده ای

در جوانی با نقاب ها #بی_رحمانه مادرُ دیگری فرزندُ #شکار میکنن https://t.co/kkzS4upSzS",0,0,2,0,"['دلنوشته', 'ایرانیان', 'قصار', 'نقاب', 'عادلانه', 'لذت', 'بی_رحمانه', 'شکار']",Twitter Web App,disgust
 #چندش😂😂😂,0,0,0,0,['چندش'],Twitter for Android,disgust
   اومدی درستش کنی بدترش کردی که ،ی حکم اسلامی دیگه هم بهش اضافه کردی ،#سنگسار(اسمش هم چندش آوره),0,0,1,0,['سنگسار'],Twitter Web App,disgust
" خدایا من نمیخوام صدای چندش این مردک رو بشنوم دیگه 
#نه_به_جمهورى_اسلامی 
#احمدی_نژاد_خر_است",1,0,3,0,"['نه_به_جمهورى_اسلامی', 'احمدی_نژاد_خر_است']",Twitter for iPhone,disgust
6-- در مورد  #نامجو هم، گزافه ست بگوییم که آنچه از این فرد در صدای منتشر شده شنیدیم، جز اقرار به کرده های زشت و سخنان سخیف، توهین به شعور و عاطفه نیمی از جمعیت محروم و مورد تبعیض، چندش آور و تهوع اور بود.,0,0,0,0,['نامجو'],Twitter for Android,disgust
 بعد از عذرخواهی #محسن_نامجو هرآدم لاقبایی بخودش اجازه اظهار فضل میده.آدمی که تا دیروز بزرگترین هنرش لبخندی چندش با بزکی غلیظ برای دلربایی عوام بوده،حق اظهار نظر ندارد.جامعه ایرانی بایستی قدر اینگونه عذرخواهی هارابداند. والا هستند بسیار افرادی که جانی اند وهمه تحسینشان میکنند.,1,0,0,1,['محسن_نامجو'],Twitter for Android,disgust
"اه
چی از این پسره بدم اومد
با این نگاه چندش آورش
#احضار",2,0,5,0,['احضار'],Twitter for Android,disgust
" اینقدر چندش هستید که وقتی از یکی که آدم خوبی هم هست تعریف میکنید آدم از اونم چندشش میشه!
#خرس_خاله",0,0,0,0,['خرس_خاله'],Twitter for Android,disgust
"اگه تیک تاک هی میخواد ازین چندش بازیا بیاره برام دیگه نمیرم:|
#몬스타엑스   https://t.co/LjN8vHSfXc",3,7,8,0,['몬스타엑스'],Twitter for Android,disgust
"اون از سریالهای مزخرف و چندش تلویزیون، اینم از جهاد زناشویی وسط بیابون توی سریالهای شبکه خانگی!
یه جور سریال بسازید بشه همراه با خانواده دید
#میخواهم‌_زنده_بمانم",14,0,109,0,['میخواهم\u200c_زنده_بمانم'],Twitter for Android,disgust
"اگه چندش و حال بهم زن انسان بود..موندم چرا یه سریا از این خوششون میاد؟حتی الان هم براش ماله میکشن!!میگن طرف یه تخته کم داره,ولی نامجو کلا یه تخته داره...#محسن‌نامجو #نامجو #متجاوز https://t.co/r7VWSmoYWG",0,1,8,0,"['محسن\u200cنامجو', 'نامجو', 'متجاوز']",Twitter Web App,disgust
"یکی از #چندش_آور ترین‌ آدم ها، اون فروشنده‌هایی هستند که به زور میخوان راهنمایی کنن🤢

من امکان نداره از شرکتی خرید کنم که فروشنده و ویزیتورش نمیذاره از خریدم لذت ببرم",0,0,9,0,['چندش_آور'],Twitter for Android,disgust
"۲-
یه پسر تو فضای مجازی: شوگر مامی میخوام.
اکثریت مردم: وای چقدر بیشعور و نفهم عشق رو به شوخی گرفته و فک‌ میکنه بامزه است. پسره بی وجود مثل انگل میمونه کون گشادش رو گذاشته زمین و نمیخواد کار کنه میخواد از بقیه پول بکنه. وای چقدر چندش چجوری با بزرگتر از خودش تو رابطه است.
#برابری",0,0,1,0,['برابری'],Twitter for Android,disgust
"  جمع کنین این بحثای چندش آورو تاازچشمم نیوفتادین
صلح؟خاک برسرتون اگه باکسایی که هرجوره فیواتونو موردعنایت هیتاشون قراردادن صلح می کنین،باشه اکسو به کنار ولی سر سوزن به موهبت بهابدین فقط سرسوزن آدم باشین
#큥솔로_두번째밀리언_축하해
   https://t.co/bsnMFhud03",0,6,5,0,['큥솔로_두번째밀리언_축하해'],Twitter for Android,disgust
"سیستم و ادماش که یکیشون منم چنان چندش آور شده از عدالت دور که میشه با #کرونا هم  فخر فروشی کرد بابام بردم بیمارستان خصوصی بیست ملیون دادم به فلان آمپول فلان قدر دادن به بهمان دارو یه کارت هم داد گفتم هرچی لازمه بخرید
#اخر_این_جاده_بهشت_نیست",0,0,3,0,"['کرونا', 'اخر_این_جاده_بهشت_نیست']",Twitter for Android,disgust
"در قضیه چندش آور حرمسرای امیر تتلو و سایر اظهارات ضدبشری او، کارمندان رسانه‌های فارسی‌زبان و از جمله ایران وایر، بدنبال بستن اکانت او بودند و تا مرز شکایت حقوقی از وی پیش رفتند.

همانها در قضیه در متن مشابه #محسن_نامجو اکنون خناق گرفته‌اند !

مثلا ! https://t.co/tyaOYwG0gJ",2,6,61,1,['محسن_نامجو'],Twitter for Android,disgust
از همه چندش آورتر ولى اونايين كه ميان ميگن ما اصن نامجو رو نميشناسيم، طرفدارشم نيستيم ولى ... ولى و كوفت ولى و درد بى درمون. كاشكى حداقل طرفدارش بودى و سنگشو به سينه ميزدى اى حقير. #محسن_نامجو #نامجو,0,0,1,0,"['محسن_نامجو', 'نامجو']",Twitter for iPhone,disgust
" 😂😂😂👍👍
اسمش اینه دیگه
رفته یک‌اسم خیلی شیک تر و قشنگ تر از خودش انتخاب کرده که کسی نفهمه چقدر چندش آوره😁😁
#شاه_شیخ_دوروی_یک_سکه 
#آری_به_جمهوری_دمکراتیک",1,1,3,0,"['شاه_شیخ_دوروی_یک_سکه', 'آری_به_جمهوری_دمکراتیک']",Twitter for Android,disgust
"#همکار_احمق_من تا جایی که بتونه گند کاریشو میندازه گردن این اون 
ولی جایی که دیگه هیچ راه در رویی نداره 
 وبیچاره میشه  شروع میکنه به فیلم بازی کردن که حالا چیکار کنم چرا اینجوری شد 
چرا یادم رفت 
چندش اور ترین حالت از یه انسان حقیره این بشر",0,0,5,0,['همکار_احمق_من'],Twitter for Android,disgust
۷۱ سال جاکشی ۷۱ سال خریت ۷۱ سال دروغ چندش تر از این آدم هم در دنیا آدم هست البته بعد از احمدی نژاد #نه_به_جمهوری_اسلامی https://t.co/auFvhTo4VV,5,6,50,0,['نه_به_جمهوری_اسلامی'],Twitter for iPad,disgust
"چندش به شرح تصویر!
#نه_به_جمهوری_اسلامی https://t.co/31WkpC9ZkJ",3,6,36,0,['نه_به_جمهوری_اسلامی'],Twitter for Android,disgust
 کسی که دنبال حسین و عباس و علی باشه انسان نیست میخواد خامنه ای باشه یا این #مریم_رجوی چندش جنایتکار!,0,0,1,0,['مریم_رجوی'],Twitter for Android,disgust
"الآن تقدیر و‌تشکر از #نامجو دیگه چیه؟! 
من واسم از این اتفاق‌ها افتاده. طرف هم نمی‌بخشم. با معذرت‌خواهی کردن هم اون قهرمان نمیشه. بعد شما که اصلاً طرفِ مربوطه نیستید واسه چی نظر میدید؟!!
چه قدر ما تو ایران بدبختیم که این ویدئوی چندشِ سراسر خودشیفتگی و من نبودم دست بود....",1,0,2,0,['نامجو'],Twitter for iPhone,disgust
" #NoMoolahForMullahs
#China_get_out_of_iran 
#نه_به_جمهوري_اسلامي 
#نه_به_قرارداد_۲۵_ساله 
#رای_بی_رای
#زندگی_نرمال
چندش آورترین نفرات تاریخ که جایی برای بخشش و بازگشت هم ندارن.",0,0,1,0,"['NoMoolahForMullahs', 'China_get_out_of_iran', 'نه_به_جمهوري_اسلامي', 'نه_به_قرارداد_۲۵_ساله', 'رای_بی_رای', 'زندگی_نرمال']",Twitter for Android,disgust
"نگاه از بالا به پایین به دیگران چندش آورترین رفتار بشره...
آقای #محسن_نامجو",0,0,3,0,['محسن_نامجو'],Twitter for Android,disgust
"دیشب در #كلاب_هاوس دو چندش آمدند #قالیباف را بزنند به جان هم افتادند
 یک چندش (احتمالا قالیبافی) هم وسط دعوای فرید و صبا شادمانی می‌کرد که ""اللهم اشغل الظالمین بالظالمین""
ابلهی احسان نام هم درمقام دفاع بهترین حملات رو کرد و یک ریز از طرف ""حاج قاسم"" ""فکت"" میداد که حاج باقر عالیه!",1,0,13,0,"['كلاب_هاوس', 'قالیباف']",Twitter Web App,disgust
"واسه آدمایی که حالشون خوب نیست و کم آوردن، ادای حال خوبا و آدم موفق ها رو در نیارید
خیلی چندش آور میشید
#واقعی",1,2,24,0,['واقعی'],Twitter for Android,disgust
"از همه ی بحث ها که بگذریم ... 
یکی از چندش ترین ها ،  آقایونی هستن  که جوراب کالج میپوشن   اییی اه 😖😖😖#لطفا_کمی_جنتلمن_باشید",2,0,4,0,['لطفا_کمی_جنتلمن_باشید'],Twitter for Android,disgust
" از لبخندش چندش ترم هست مگه

#پیک_چهارم_با_روحانی",2,1,3,0,['پیک_چهارم_با_روحانی'],Twitter for Android,disgust
" اه اه سیبیلاش رفته دهنش
#کامرانی_چندش_نباش",1,0,0,0,['کامرانی_چندش_نباش'],Twitter for Android,disgust
"چندش آورتر از موضوع #دزدی_واکسن_پاکبانان توسط مسئولین ، توجیه بچه گانهِ تخلفِ آشکار دانشکده پزشکی توسط رئیس آن و سکوت شرم آور شهرداری و شورای شهر آبادان است.

آیا این حضرات میدانند که این رفتارهای قرون وسطائی ، چه حجم از بی اعتمادی مردم در این شرایط حساس را در پی خواهد داشت؟",0,0,4,0,['دزدی_واکسن_پاکبانان'],Twitter Web App,disgust
"سریال‌‌های صداسیما چرا انقدر باید چندش آور باشه آخه؟!
#یاور",6,0,31,1,['یاور'],Twitter for Android,disgust
" اصول تملق را نیز رعایت نمیکند مردک پا به لب گور گذاشته.
عجیب چندش و مشمیز کننده هست.
تملق کاری بسیار حقارت آمیز هست به خصوص در این سن.
#نه_به_جمهوی_اسلامی",0,0,1,0,['نه_به_جمهوی_اسلامی'],Twitter for Android,disgust
"اسرائیل کل مردمش رو واکسینه کرد، آمریکا داره با تمام توان جلو میره، اروپا هم همینطور اونوقت اینجا وزیرِ پاچه‌خواری میگه واکسیناسیون پوچه!
بابا یه کمپین علیه این ملیجک درست کنید از وزارت #بهداشت گمشه بیرون حرومزاده چندش.
#کرونا",0,0,4,0,"['بهداشت', 'کرونا']",Twitter for Android,disgust
 چقدر این پدر سوخته به صورت چندش اوری #خایه_ماله,0,0,1,0,['خایه_ماله'],Twitter Web App,disgust
"    به حدی چندش و مورمورم شد که اصن حد نداره

WE ARE ONE EXO 
#EXO  
 ",0,0,1,0,['EXO'],Twitter for iPhone,disgust
"امان از دولتکِ #آل_سعود!
فکر کنم پس از خلاصی از تحریم و جدل‌های بیهوده با غرب علی‌الخصوص #آمریکا، باید عربستان را تادیب کنیم.
این چندش آور است که در هر زمینه‌ای نگاه میکنی رد پای نحس عربستان، ملت و دولت ایران را آزار میدهد، اونوقت ما دائم به غرب و اسرائیل گیر میدیم! https://t.co/sLCHnG6hhg",0,0,2,0,"['آل_سعود', 'آمریکا']",Twitter for Android,disgust
"#طنز_تلخ
کلاب هاوس توسط چند نفر خاص اداره 
می شود هدفمند افراد تکراری  را به stage میاورند
برای چه؟
برای این که بگویند و رفع مسئولیت کنند
حرفهایی که همه مردم میدانند 
چهره های تکراری و مرثیه خوان 
مداحان جامعه پزشکی داخل و خارج 
با روضه های چندش آور 
منتقدان شب و چاپلوسان روز",1,0,14,0,['طنز_تلخ'],Twitter for iPhone,disgust
" سوسک چندش ترین موجود جهانه😒😒😒
#تامام",0,0,0,0,['تامام'],Twitter for Android,disgust
"چندش آور ترین نیمه نهایی تاریخ لیگ قهرمانان حالا باز رئال یکم قابل تحمل تره بخاطر اصالتش
#لیگ_قهرمانان_اروپا 
#چمپیونزلیگ https://t.co/EqJb7wNh5o",0,0,0,0,"['لیگ_قهرمانان_اروپا', 'چمپیونزلیگ']",Twitter for Android,disgust
"ینی حااالم بهم میخوره ازین تبلیغای کاشت مو میبینم دون دون دون اه یعنی که چی همه جا ام تبلیع میکنن حداقل این تصاویر مشمئز کننده و چندش رو نزاااارید😭😭😭😠😬
👑
👑
👑
👑WE ARE ONE #EXO https://t.co/bimqwdk6a5",0,0,0,0,['EXO'],Twitter for Android,disgust
"  آیا غیر از این است که بخاطر به خطر افتادن منافع حکومت فاسد اسلامی، عرزشی ها در نقاب براندازان بر علیه هاشمی ها هجمه تشکیل دادند؟
فریب هجمه های عرزشی های چندش، در نقاب براندازان رو نخورید
روزی رو میبینم که همه عرزشیها از #جاعش_جنایتکار اعلام برائت میکنند و آن روز خیلی نزدیک است",0,0,0,0,['جاعش_جنایتکار'],Twitter for Android,disgust
"وقتی آدمی بفهمد که به هر چیزی – هر چقدر هم چندش آور – می تواند عادت کند، به این ضرورت پی می برد که باید همه چیزهای عادی زندگی اش را وارسی کند
#جرج_برناردشاو",0,4,80,0,['جرج_برناردشاو'],Twitter Web App,disgust
"بعد فائزه هاشمی به طرز چندش آوری میخنده و میگه آدم باباشو که نقد نمیکنه! لازمه یادآوری کنیم باباش هم یه جانی و قاتل بود مثل بقیه شون؟!
#کدام_آبان https://t.co/EmwBZ3jjkG",0,0,3,0,['کدام_آبان'],Twitter for Android,disgust
"اگه توییت بزنم لایک کردن بلدید؟؟

#چندش_بازی",1,0,3,0,['چندش_بازی'],Twitter for Android,disgust
دو تا كلمه ي چندش ؛ #استقلال و #إسرائيل https://t.co/HGXnsGAEAv,1,0,0,0,"['استقلال', 'إسرائيل']",Twitter for iPhone,disgust
"چقدر دیالوگ ضعیف و چندش
#احضار",2,0,32,0,['احضار'],Twitter for Android,disgust
"امروز نهار ابگوشت خوردم خیلی حال داد
بعدشم چندتا توف و لعنت فرستادم به ممد چوپون و یارانش که نصفی از جهان با این دین تخمی و چندش اور بیچاره و بدبخت کرد 
#نه_به_جمهوری_اسلامی",0,0,2,0,['نه_به_جمهوری_اسلامی'],Twitter for Android,disgust
